tx_id,tx_size,tx_fee
85186,1149,80364
85187,390,85544
85188,1269,42695
85189,388,57679
85190,948,29723
85191,965,79254
85192,899,6956
85193,219,76467
85194,905,37218
85195,1679,88081
85196,484,69297
85197,1125,31206
85198,1566,12183
85199,1081,72271
85200,773,36897
85201,606,32847
85202,295,86275
85203,455,3599
85204,951,25510
85205,1114,93765
85206,690,51653
85207,1880,76158
85208,596,12458
85209,1130,64091
85210,1675,47778
85211,661,10244
85212,1288,15989
85213,564,47737
85214,1270,13671
85215,800,14340
85216,1157,46826
85217,1721,55520
85218,1635,78864
85219,685,83457
85220,658,41729
85221,740,75863
85222,1741,45637
85223,1659,85498
85224,849,20920
85225,696,89421
85226,1683,71746
85227,885,58527
85228,395,5855
85229,1446,15504
85230,398,5020
85231,1397,6093
85232,477,13336
85233,831,79412
85234,1972,20970
85235,359,27627
85236,1386,78722
85237,1748,3706
85238,1817,88101
85239,579,35511
85240,1861,89525
85241,1606,88703
85242,229,5435
85243,435,29898
85244,1221,29996
85245,824,62117
85246,732,78468
85247,1209,29777
85248,1526,8054
85249,1527,74974
85250,1770,85416
85251,953,33834
85252,1850,23994
85253,457,26000
85254,860,74155
85255,1220,88850
85256,1091,54201
85257,1091,52086
85258,1918,62888
85259,346,21563
85260,597,65877
85261,470,82538
85262,487,68429
85263,1464,38611
85264,1654,78530
85265,700,80069
85266,1459,42360
85267,1117,86453
85268,1508,34709
85269,988,79295
85270,1508,95086
85271,1177,8636
85272,1135,78330
85273,1131,68192
85274,1259,11873
85275,1147,1471
85276,796,3178
85277,848,24719
85278,265,89322
85279,1472,34744
85280,1250,80107
85281,1622,67433
85282,741,94399
85283,314,93203
85284,1655,70208
85285,1702,69877
85286,1183,20525
85287,445,36966
85288,1651,84256
85289,1868,37072
85290,757,39076
85291,776,70562
85292,556,87126
85293,500,88882
85294,359,29495
85295,1492,72995
85296,1547,14631
85297,1153,39068
85298,1836,61605
85299,775,3893
85300,1853,72249
85301,449,24314
85302,976,22329
85303,1180,43751
85304,885,42221
85305,1518,55401
85306,1178,68950
85307,1601,25409
85308,1701,55610
85309,806,88933
85310,678,39836
85311,1367,3715
85312,1636,82089
85313,1848,72029
85314,276,56483
85315,885,57241
85316,844,1189
85317,946,72664
85318,729,3827
85319,738,32960
85320,880,31744
85321,1767,72714
85322,1156,27318
85323,1315,20970
85324,240,23491
85325,1064,10128
85326,623,61215
85327,1103,90626
85328,590,30013
85329,1680,81630
85330,324,63159
85331,1136,5139
85332,1510,9978
85333,1097,2358
85334,492,34325
85335,845,99408
85336,971,32965
85337,1919,49660
85338,1918,90777
85339,974,52458
85340,377,46628
85341,1468,15248
85342,303,8878
85343,554,12381
85344,1360,91515
85345,1543,91052
85346,233,49435
85347,1497,81504
85348,1322,79135
85349,578,22538
85350,381,19558
85351,1407,62256
85352,1652,28362
85353,1960,34921
85354,1528,85838
85355,1145,50853
85356,1944,98603
85357,888,96420
85358,398,98570
85359,1842,77028
85360,641,14218
85361,599,73905
85362,1858,22033
85363,1105,37382
85364,719,12961
85365,891,69515
85366,1301,66519
85367,1264,66625
85368,1542,18293
85369,1541,66527
85370,1152,23624
85371,422,99923
85372,680,34216
85373,1976,41689
85374,1422,25152
85375,1300,41559
85376,1015,30535
85377,593,12485
85378,1124,5962
85379,592,45366
85380,387,84544
85381,656,39436
85382,457,30324
85383,1497,70523
85384,1587,8599
85385,466,95034
85386,404,22374
85387,989,86224
85388,849,73649
85389,653,73939
85390,549,55715
85391,1070,18578
85392,1596,89579
85393,714,36929
85394,211,20910
85395,1153,55937
85396,1917,93855
85397,1652,43870
85398,898,1068
85399,1339,94363
85400,1385,68997
85401,365,22921
85402,1136,58092
85403,1199,87504
85404,1413,53941
85405,1747,52836
85406,485,37848
85407,1774,25994
85408,1788,60355
85409,1058,29253
85410,1225,8501
85411,557,49870
85412,1814,76240
85413,952,80907
85414,1116,44412
85415,827,36441
85416,1573,5844
85417,987,27065
85418,1331,37737
85419,1896,80898
85420,759,89984
85421,761,4428
85422,1455,78854
85423,1054,97082
85424,576,37629
85425,1151,14512
85426,812,50154
85427,1508,51669
85428,1507,1431
85429,1736,50454
85430,1060,16958
85431,976,88307
85432,1504,36745
85433,1887,38814
85434,1006,19916
85435,732,81851
85436,807,41928
85437,1670,2330
85438,969,24550
85439,1756,53929
85440,1318,2512
85441,1262,24414
85442,1406,75907
85443,1178,89096
85444,515,76634
85445,257,67719
85446,1756,81010
85447,1929,54702
85448,1031,12638
85449,1688,55903
85450,1620,98333
85451,1960,79980
85452,1750,99169
85453,568,10715
85454,878,15950
85455,1039,81768
85456,1722,89170
85457,266,89127
85458,472,32194
85459,1150,93610
85460,1294,96273
85461,1145,15004
85462,1020,8756
85463,1337,38225
85464,542,23680
85465,701,5388
85466,890,73190
85467,264,31986
85468,1909,90459
85469,356,24518
85470,1881,82867
85471,1924,13984
85472,569,41173
85473,806,93842
85474,357,78975
85475,1909,89325
85476,858,78835
85477,1748,53355
85478,1526,13748
85479,221,82362
85480,1700,21865
85481,1915,28682
85482,391,55728
85483,343,5162
85484,1913,19205
85485,643,70067
85486,899,9121
85487,517,79411
85488,1955,37964
85489,413,67647
85490,244,68407
85491,916,28508
85492,276,90983
85493,361,90152
85494,1147,41906
85495,1756,50217
85496,998,31145
85497,944,62246
85498,995,90008
85499,1076,60862
85500,942,58430
85501,1000,13956
85502,825,62430
85503,1671,12138
85504,1831,3855
85505,1117,16037
85506,1932,94438
85507,1202,58085
85508,776,34191
85509,888,61810
85510,802,52558
85511,1210,35677
85512,1888,54360
85513,1886,11389
85514,1983,95600
85515,452,30824
85516,1443,98185
85517,234,17198
85518,1644,51648
85519,581,47662
85520,335,69473
85521,1931,37773
85522,1129,35289
85523,1769,79926
85524,257,51598
85525,1480,54900
85526,516,81284
85527,1256,20967
85528,363,29229
85529,476,41440
85530,919,2916
85531,1464,33542
85532,962,89891
85533,1019,7205
85534,1435,71582
85535,928,32819
85536,1395,15248
85537,309,78059
85538,1681,24857
85539,1102,54282
85540,1183,73943
85541,593,32632
85542,1961,14812
85543,1587,14428
85544,1197,1560
85545,1341,92358
85546,1470,71471
85547,279,39683
85548,477,53104
85549,1565,75963
85550,625,79504
85551,611,84070
85552,206,60296
85553,1465,28605
85554,1424,44915
85555,204,71469
85556,1433,35299
85557,1221,62793
85558,1731,83572
85559,1700,42352
85560,1740,48841
85561,1020,23071
85562,1204,47231
85563,1176,58820
85564,1400,10342
85565,1778,47300
85566,1138,88622
85567,1014,56769
85568,1507,16461
85569,1448,14783
85570,734,84608
85571,890,6117
85572,1244,5208
85573,290,18226
85574,265,9143
85575,1475,21851
85576,1391,57468
85577,1099,75463
85578,1351,13020
85579,1951,3890
85580,1355,83706
85581,1251,67610
85582,1478,5976
85583,1774,78448
85584,781,90304
85585,379,27273
85586,1967,76238
85587,1733,86814
85588,1138,96505
85589,608,86657
85590,991,69463
85591,357,13077
85592,932,90547
85593,1872,27072
85594,1632,89891
85595,1717,2368
85596,484,93579
85597,1459,1719
85598,862,72819
85599,1907,29233
85600,1997,20513
85601,1801,24045
85602,772,71463
85603,468,34245
85604,578,53252
85605,811,10253
85606,1165,82317
85607,1476,46364
85608,977,98841
85609,358,22362
85610,773,62139
85611,1144,22510
85612,307,40566
85613,1769,57992
85614,818,68270
85615,1514,39311
85616,333,48019
85617,245,73835
85618,1560,3014
85619,1346,13093
85620,887,70133
85621,1114,61070
85622,1094,62126
85623,458,31465
85624,1198,22451
85625,1218,29258
85626,242,9924
85627,1758,58139
85628,524,58995
85629,1819,19700
85630,429,51058
85631,1607,99719
85632,1076,2497
85633,510,52925
85634,612,61994
85635,988,55835
85636,828,9185
85637,1257,50510
85638,599,47088
85639,1090,7377
85640,1794,16720
85641,1605,93350
85642,471,24608
85643,1037,28310
85644,522,91341
85645,1760,39012
85646,884,55261
85647,1185,55169
85648,346,75692
85649,1993,5217
85650,385,25188
85651,1152,42381
85652,1323,33032
85653,220,97777
85654,1535,96607
85655,306,21821
85656,858,6678
85657,287,63912
85658,863,39603
85659,1996,51046
85660,1763,33673
85661,1486,55812
85662,1896,25389
85663,865,28051
85664,1795,37216
85665,899,21529
85666,887,93880
85667,1442,84669
85668,1217,92074
85669,1270,17855
85670,258,82213
85671,438,4109
85672,884,12109
85673,1300,32178
85674,406,22602
85675,1306,61993
85676,1083,61103
85677,1501,75245
85678,740,77985
85679,293,96547
85680,1729,35752
85681,1445,88613
85682,494,91320
85683,1525,24698
85684,549,90447
85685,1201,49967
85686,977,96832
85687,1989,28476
85688,1264,58242
85689,403,94488
85690,1833,58027
85691,1619,44130
85692,464,42841
85693,1354,28745
85694,657,96468
85695,1824,39224
85696,244,45065
85697,1937,4579
85698,686,13149
85699,1569,95138
85700,821,85478
85701,1426,21388
85702,1672,66764
85703,544,20723
85704,1210,8671
85705,761,36775
85706,608,64440
85707,278,43034
85708,1139,67227
85709,1356,96609
85710,204,26911
85711,1454,20105
85712,1229,71036
85713,759,26351
85714,1261,76303
85715,1638,65179
85716,591,24547
85717,1101,41956
85718,954,53659
85719,1185,99880
85720,1500,99700
85721,1644,13302
85722,1062,26312
85723,1825,92911
85724,583,92830
85725,367,67063
85726,1168,78257
85727,402,50115
85728,731,49999
85729,1726,56190
85730,1923,90219
85731,1739,65853
85732,595,29735
85733,866,40457
85734,808,74109
85735,1119,69222
85736,1967,44876
85737,1298,48421
85738,1705,86304
85739,1539,40702
85740,1152,4103
85741,295,72051
85742,1216,99107
85743,1036,79868
85744,1529,29975
85745,1660,99777
85746,1410,42803
85747,1056,81437
85748,1615,33858
85749,605,85751
85750,595,58793
85751,1417,63624
85752,1911,10977
85753,1088,62317
85754,265,24960
85755,1799,71378
85756,1114,10777
85757,788,42438
85758,323,66682
85759,307,66479
85760,1403,51485
85761,885,68627
85762,1222,1983
85763,413,9689
85764,1834,4599
85765,855,36003
85766,735,32275
85767,759,52829
85768,1575,16012
85769,1802,41048
85770,1704,80872
85771,1654,70916
85772,1585,54887
85773,1091,78972
85774,1956,47128
85775,441,1271
85776,1011,31864
85777,1612,83622
85778,1239,89668
85779,1142,90417
85780,1761,64143
85781,1640,93165
85782,1655,92009
85783,1537,95990
85784,1943,14880
85785,880,79410
85786,377,89878
85787,1599,2212
85788,1518,1521
85789,1282,30559
85790,1822,96488
85791,1529,23799
85792,668,74304
85793,691,63034
85794,1463,54280
85795,1459,9174
85796,552,21343
85797,1075,31271
85798,586,7481
85799,787,42710
85800,1478,6083
85801,586,59383
85802,1695,43103
85803,921,99117
85804,345,36830
85805,1912,12520
85806,1831,46939
85807,1858,41217
85808,1829,46953
85809,1189,87144
85810,218,48951
85811,1226,25705
85812,1853,59086
85813,1502,84187
85814,649,74954
85815,1172,61275
85816,1282,97654
85817,839,2058
85818,1301,1945
85819,1900,95848
85820,1385,6923
85821,1074,33551
85822,811,33734
85823,478,96360
85824,1682,79734
85825,729,9874
85826,1727,28398
85827,373,63656
85828,1438,98690
85829,1343,94577
85830,1409,37886
85831,337,18916
85832,1424,64596
85833,468,97846
85834,1454,8346
85835,1038,85884
85836,1446,12880
85837,693,88035
85838,608,76257
85839,883,24663
85840,589,91701
85841,1153,63964
85842,638,94319
85843,588,18553
85844,1683,84040
85845,685,88164
85846,241,36397
85847,775,49136
85848,1719,9015
85849,1635,15729
85850,1505,40482
85851,1033,63106
85852,526,94825
85853,583,49004
85854,368,52821
85855,1368,22560
85856,687,96075
85857,796,19896
85858,1998,21868
85859,450,85696
85860,1872,70966
85861,1918,2566
85862,1170,5482
85863,1212,71943
85864,1533,21530
85865,1805,40742
85866,1938,22677
85867,385,24398
85868,1465,53652
85869,1886,29992
85870,1421,86854
85871,1351,27011
85872,787,62043
85873,511,94745
85874,1451,55591
85875,629,86783
85876,1351,51085
85877,1552,46046
85878,1290,14802
85879,297,35414
85880,1195,54590
85881,456,8690
85882,1144,38336
85883,1853,41735
85884,356,51572
85885,1621,66340
85886,1530,32586
85887,368,96815
85888,1532,16285
85889,450,27024
85890,1259,81933
85891,580,73036
85892,444,45885
85893,1454,89199
85894,556,64491
85895,1451,6911
85896,1806,47957
85897,1958,35512
85898,342,75302
85899,1531,9872
85900,1982,90550
85901,518,8424
85902,1016,62176
85903,360,80595
85904,1094,17569
85905,1311,77562
85906,414,73439
85907,844,18696
85908,352,64622
85909,946,19480
85910,1743,27590
85911,1675,52874
85912,1108,28200
85913,1024,86829
85914,324,67488
85915,1219,17694
85916,832,30940
85917,1839,99067
85918,1363,59319
85919,1889,81229
85920,1945,38843
85921,1071,25226
85922,402,83533
85923,1510,73495
85924,289,25296
85925,670,84013
85926,452,92022
85927,1179,75212
85928,1905,2047
85929,1506,91050
85930,1195,72973
85931,1944,13866
85932,1161,95170
85933,618,29459
85934,1415,45373
85935,1214,3590
85936,1234,37224
85937,273,97136
85938,1772,47136
85939,1538,84562
85940,1300,61265
85941,715,87325
85942,420,27986
85943,1976,57593
85944,525,85722
85945,562,22704
85946,1273,56573
85947,1610,78841
85948,1746,36215
85949,1917,7050
85950,1679,77570
85951,1390,19422
85952,352,80362
85953,358,3539
85954,1279,67082
85955,1025,29400
85956,633,44880
85957,1483,4906
85958,320,3122
85959,1217,14410
85960,695,64986
85961,643,2475
85962,707,75936
85963,512,30601
85964,369,34987
85965,1812,11603
85966,1869,71110
85967,1580,71755
85968,324,57220
85969,684,91229
85970,1367,90596
85971,449,10732
85972,1470,6901
85973,313,27976
85974,1909,94070
85975,952,30626
85976,370,69398
85977,1456,85843
85978,1910,67789
85979,356,20433
85980,728,47067
85981,1321,75009
85982,973,34403
85983,1300,92648
85984,1238,49950
85985,1910,69444
85986,698,28351
85987,1838,39934
85988,1691,37760
85989,1159,16739
85990,1124,66297
85991,1231,34360
85992,1938,78300
85993,850,42712
85994,1667,63299
85995,1445,59210
85996,923,88067
85997,1203,34670
85998,1527,79188
85999,1618,23831
86000,1649,55895
86001,900,88483
86002,650,85621
86003,396,77907
86004,1289,40136
86005,810,84438
86006,1914,57055
86007,1928,51928
86008,1036,28189
86009,1858,64960
86010,866,67512
86011,1227,48658
86012,1962,63357
86013,376,67981
86014,1853,61384
86015,1451,76659
86016,1264,47751
86017,744,16115
86018,1629,1345
86019,1583,39862
86020,1492,20106
86021,1919,30525
86022,510,95663
86023,808,85402
86024,1745,2999
86025,577,88929
86026,864,15393
86027,581,96261
86028,1232,86622
86029,1808,76188
86030,982,11440
86031,527,61786
86032,1955,21331
86033,1222,57808
86034,1042,72214
86035,1391,96240
86036,1443,7259
86037,1244,79374
86038,227,27914
86039,1702,64838
86040,1791,7646
86041,564,37185
86042,252,75162
86043,794,69474
86044,1710,38427
86045,405,54844
86046,540,50023
86047,1174,64331
86048,1626,43643
86049,1837,31931
86050,1696,70990
86051,1822,97850
86052,398,8539
86053,1098,98463
86054,382,75268
86055,1117,20161
86056,1156,11993
86057,1958,91383
86058,728,65693
86059,539,25626
86060,1642,2375
86061,1822,87768
86062,1166,4044
86063,1239,50750
86064,549,9260
86065,514,33853
86066,1016,93726
86067,1735,38622
86068,661,79484
86069,1493,47150
86070,1565,49379
86071,309,54932
86072,1734,72481
86073,1933,93150
86074,1940,95360
86075,1177,35825
86076,225,3559
86077,682,49018
86078,1740,78394
86079,1103,91066
86080,221,39911
86081,1412,41049
86082,1367,18115
86083,391,47030
86084,1839,40078
86085,718,37968
86086,1295,24777
86087,1383,40441
86088,1678,32545
86089,912,35221
86090,1355,17758
86091,965,89952
86092,1436,99486
86093,1246,99392
86094,769,60315
86095,1870,9792
86096,1460,8678
86097,1347,47684
86098,1428,32181
86099,523,93260
86100,1977,43172
86101,1281,15642
86102,207,78236
86103,1339,6856
86104,1314,36744
86105,1411,42354
86106,570,2942
86107,1084,67682
86108,1517,51979
86109,1176,93650
86110,476,78777
86111,1504,46697
86112,1368,66228
86113,1466,23512
86114,1456,11861
86115,1489,1227
86116,218,37818
86117,1430,36955
86118,1562,26012
86119,1904,9711
86120,1361,16854
86121,1446,36904
86122,1092,2470
86123,1592,64716
86124,1571,84442
86125,1305,52446
86126,1361,14273
86127,1425,86452
86128,1972,36498
86129,1902,41723
86130,1499,77132
86131,1230,51463
86132,429,38758
86133,1896,86142
86134,886,27299
86135,459,34639
86136,1884,19940
86137,1499,59965
86138,869,67530
86139,755,91699
86140,311,40076
86141,723,13973
86142,1995,11023
86143,1590,59833
86144,1970,44546
86145,1556,97853
86146,1359,85435
86147,1633,21095
86148,1224,50072
86149,910,51232
86150,756,24434
86151,557,94315
86152,795,92937
86153,533,95089
86154,1722,78517
86155,438,10300
86156,1086,32801
86157,654,71334
86158,827,31597
86159,301,79163
86160,1291,14109
86161,753,40860
86162,1748,83704
86163,1329,3250
86164,1420,3929
86165,1704,54742
86166,1496,86798
86167,1752,20518
86168,1313,71854
86169,565,81894
86170,1571,69161
86171,815,47310
86172,227,43141
86173,1305,40046
86174,737,42649
86175,1951,52659
86176,916,14848
86177,274,58857
86178,303,56983
86179,1632,50059
86180,1874,36897
86181,1932,69487
86182,1873,53422
86183,592,93109
86184,1834,36606
86185,713,78837
86186,1598,64037
86187,1917,90162
86188,1858,22574
86189,1456,80768
86190,1696,25343
86191,1978,5663
86192,664,63238
86193,722,81060
86194,1329,75165
86195,1605,26626
86196,895,80765
86197,1673,38821
86198,1140,16334
86199,1273,91817
86200,1985,69160
86201,1579,81418
86202,484,98520
86203,1952,22032
86204,1323,86724
86205,426,2414
86206,508,97240
86207,1291,47956
86208,459,64113
86209,768,60552
86210,1079,49245
86211,339,36734
86212,381,48117
86213,944,96764
86214,1173,43279
86215,983,79117
86216,1005,66897
86217,930,89214
86218,1989,28554
86219,1432,69129
86220,710,36689
86221,1368,69621
86222,1723,31826
86223,1163,33058
86224,1711,65355
86225,322,8489
86226,558,18241
86227,1708,44213
86228,925,97960
86229,616,82313
86230,969,21078
86231,306,87842
86232,1015,15424
86233,404,86502
86234,1783,66432
86235,1051,1370
86236,1505,40948
86237,711,53691
86238,1746,39010
86239,1693,15601
86240,617,11489
86241,863,6761
86242,342,66282
86243,408,42629
86244,346,31781
86245,390,30958
86246,250,62478
86247,773,77847
86248,1784,7338
86249,334,9859
86250,1212,46386
86251,747,12747
86252,1689,98132
86253,577,63084
86254,945,95303
86255,1987,89407
86256,1374,74458
86257,1060,23419
86258,948,10484
86259,1360,40577
86260,1246,65764
86261,490,75894
86262,1762,59548
86263,1168,77071
86264,584,57071
86265,1442,41996
86266,1467,69763
86267,1849,48278
86268,834,45713
86269,1366,69066
86270,1264,46217
86271,954,92057
86272,330,72427
86273,1364,47521
86274,1941,67712
86275,783,75329
86276,721,78822
86277,487,47800
86278,708,76175
86279,1327,38164
86280,932,46005
86281,1269,63472
86282,477,88880
